"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"278","21",1732124418037,"20/11/2024 17:40:18",1732095618037,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"279","22",1732124418037,"20/11/2024 17:40:18",1732095618037,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"280","23",1732124418037,"20/11/2024 17:40:18",1732095618037,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"281","24",1732124418038,"20/11/2024 17:40:18",1732095618038,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"282","25",1732124418038,"20/11/2024 17:40:18",1732095618038,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","A timer on how many tasks we have left.",NA,NA,"Comment Box",13,"object-16"
"283","26",1732124418039,"20/11/2024 17:40:18",1732095618039,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"284","27",1732124418039,"20/11/2024 17:40:18",1732095618039,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"285","28",1732124418040,"20/11/2024 17:40:18",1732095618040,-8,"20/11/2024 01:40:18",196386,5,"questionnaire-7ac3",NA,41495597,"BLIND",12111624,NA,"complete",NA,"673e167b23ea873c9fd20cb4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 131.0.0.0","1440x900","1600x1000","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB38","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",112048,NA,NA,NA,NA
"286","1",1732124065343,"20/11/2024 17:34:25",1732106065343,-5,"20/11/2024 07:34:25",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"287","2",1732124266271,"20/11/2024 17:37:46",1732106266271,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","No",NA,"Yes|No","Multiple Choice",1,"object-3"
"288","3",1732124266271,"20/11/2024 17:37:46",1732106266271,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","2",NA,"Yes|No","Multiple Choice",1,"object-3"
"289","4",1732124266271,"20/11/2024 17:37:46",1732106266271,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"290","5",1732124266272,"20/11/2024 17:37:46",1732106266272,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"291","6",1732124266272,"20/11/2024 17:37:46",1732106266272,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","n/a",NA,NA,"Comment Box",3,"object-5"
"292","7",1732124266272,"20/11/2024 17:37:46",1732106266272,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"293","8",1732124266272,"20/11/2024 17:37:46",1732106266272,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"294","9",1732124266273,"20/11/2024 17:37:46",1732106266273,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"295","10",1732124266273,"20/11/2024 17:37:46",1732106266273,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"296","11",1732124266273,"20/11/2024 17:37:46",1732106266273,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"297","12",1732124266274,"20/11/2024 17:37:46",1732106266274,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"298","13",1732124266274,"20/11/2024 17:37:46",1732106266274,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","other","n/a",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"299","14",1732124266280,"20/11/2024 17:37:46",1732106266280,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","Yes",NA,"Yes|No","Multiple Choice",5,"object-7"
"300","15",1732124266280,"20/11/2024 17:37:46",1732106266280,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","1",NA,"Yes|No","Multiple Choice",5,"object-7"
"301","16",1732124266280,"20/11/2024 17:37:46",1732106266280,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"302","17",1732124266281,"20/11/2024 17:37:46",1732106266281,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"303","18",1732124266281,"20/11/2024 17:37:46",1732106266281,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","n/a",NA,NA,"Comment Box",7,"object-9"
"304","19",1732124266281,"20/11/2024 17:37:46",1732106266281,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","15 inches",NA,NA,"Comment Box",8,"object-10"
"305","20",1732124266282,"20/11/2024 17:37:46",1732106266282,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"306","21",1732124266282,"20/11/2024 17:37:46",1732106266282,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"307","22",1732124266283,"20/11/2024 17:37:46",1732106266283,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"308","23",1732124266283,"20/11/2024 17:37:46",1732106266283,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"309","24",1732124266283,"20/11/2024 17:37:46",1732106266283,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"310","25",1732124266283,"20/11/2024 17:37:46",1732106266283,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"311","26",1732124266284,"20/11/2024 17:37:46",1732106266284,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","N/A",NA,NA,"Comment Box",13,"object-16"
"312","27",1732124266284,"20/11/2024 17:37:46",1732106266284,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"313","28",1732124266284,"20/11/2024 17:37:46",1732106266284,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"314","29",1732124266285,"20/11/2024 17:37:46",1732106266285,-5,"20/11/2024 07:37:46",196386,5,"questionnaire-7ac3",NA,41495488,"BLIND",12111501,NA,"complete",NA,"673e1230103c69f1091289b0","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1920x1080","1920x1080","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB23","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",200883,NA,NA,NA,NA
