"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"313","25",1732120839730,"20/11/2024 16:40:39",1732102839730,-5,"20/11/2024 06:40:39",196386,5,"questionnaire-ng98",NA,41494056,"BLIND",12111234,NA,"complete",NA,"673e099e483ef94f29076ebc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB22","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"314","26",1732120839731,"20/11/2024 16:40:39",1732102839731,-5,"20/11/2024 06:40:39",196386,5,"questionnaire-ng98",NA,41494056,"BLIND",12111234,NA,"complete",NA,"673e099e483ef94f29076ebc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB22","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","It explains. But in some of the trials, when there were no distractions, the calibration still failed.",NA,NA,"Comment Box",13,"object-16"
"315","27",1732120839731,"20/11/2024 16:40:39",1732102839731,-5,"20/11/2024 06:40:39",196386,5,"questionnaire-ng98",NA,41494056,"BLIND",12111234,NA,"complete",NA,"673e099e483ef94f29076ebc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB22","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"316","28",1732120839731,"20/11/2024 16:40:39",1732102839731,-5,"20/11/2024 06:40:39",196386,5,"questionnaire-ng98",NA,41494056,"BLIND",12111234,NA,"complete",NA,"673e099e483ef94f29076ebc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB22","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"317","29",1732120839732,"20/11/2024 16:40:39",1732102839732,-5,"20/11/2024 06:40:39",196386,5,"questionnaire-ng98",NA,41494056,"BLIND",12111234,NA,"complete",NA,"673e099e483ef94f29076ebc","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x778","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB22","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",245238,NA,NA,NA,NA
"318","1",1732120862110,"20/11/2024 16:41:02",1732102862110,-5,"20/11/2024 06:41:02",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"319","2",1732120972550,"20/11/2024 16:42:52",1732102972550,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","Yes",NA,"Yes|No","Multiple Choice",1,"object-3"
"320","3",1732120972550,"20/11/2024 16:42:52",1732102972550,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","1",NA,"Yes|No","Multiple Choice",1,"object-3"
"321","4",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"322","5",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"323","6",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","None",NA,NA,"Comment Box",3,"object-5"
"324","7",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"325","8",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"326","9",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"327","10",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"328","11",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"329","12",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"330","13",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","Yes",NA,"Yes|No","Multiple Choice",5,"object-7"
"331","14",1732120972551,"20/11/2024 16:42:52",1732102972551,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","1",NA,"Yes|No","Multiple Choice",5,"object-7"
"332","15",1732120972555,"20/11/2024 16:42:52",1732102972555,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"333","16",1732120972555,"20/11/2024 16:42:52",1732102972555,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"334","17",1732120972555,"20/11/2024 16:42:52",1732102972555,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","Apple",NA,NA,"Comment Box",7,"object-9"
"335","18",1732120972555,"20/11/2024 16:42:52",1732102972555,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","An arms length away from my camera.",NA,NA,"Comment Box",8,"object-10"
"336","19",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","None",NA,NA,"Comment Box",9,"object-11"
"337","20",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","None",NA,NA,"Comment Box",10,"object-12"
"338","21",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"339","22",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"340","23",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"341","24",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"342","25",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","None, everything went well besides the calibration.",NA,NA,"Comment Box",13,"object-16"
"343","26",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"344","27",1732120972556,"20/11/2024 16:42:52",1732102972556,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"345","28",1732120972557,"20/11/2024 16:42:52",1732102972557,-5,"20/11/2024 06:42:52",196386,5,"questionnaire-ng98",NA,41494177,"BLIND",12111366,NA,"complete",NA,"673e0e7d06bd1ced7d11d702","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.5","1728x1117","1324x914","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB16","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",110395,NA,NA,NA,NA
"346","1",1732120867019,"20/11/2024 16:41:07",1732099267019,-6,"20/11/2024 04:41:07",196386,5,"questionnaire-ng98",NA,41494180,"BLIND",12111200,NA,"complete",NA,"673e0838e7a4389d28c8f369","computer","Desktop or Laptop","Windows 10","Firefox 132.0","1536x864","1536x703","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB31","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"347","2",1732121068972,"20/11/2024 16:44:28",1732099468972,-6,"20/11/2024 04:44:28",196386,5,"questionnaire-ng98",NA,41494180,"BLIND",12111200,NA,"complete",NA,"673e0838e7a4389d28c8f369","computer","Desktop or Laptop","Windows 10","Firefox 132.0","1536x864","1536x703","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB31","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","No",NA,"Yes|No","Multiple Choice",1,"object-3"
"348","3",1732121068972,"20/11/2024 16:44:28",1732099468972,-6,"20/11/2024 04:44:28",196386,5,"questionnaire-ng98",NA,41494180,"BLIND",12111200,NA,"complete",NA,"673e0838e7a4389d28c8f369","computer","Desktop or Laptop","Windows 10","Firefox 132.0","1536x864","1536x703","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB31","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","2",NA,"Yes|No","Multiple Choice",1,"object-3"
